id,duration,bitrate,bitrate.video.,height,width,frame.rate,frame.rate.est..,codec,category
guKw-A3fdBU,114,422,345,480,360,30,0,h264,Music
63Y2-BOi7Cw,34,171,96,192,144,6,0,h264,News & Politics
3Ygd-mzyqUc,101,223,125,176,144,15,15,h264,People & Blogs
W72I-z8hG18,41,3195,3000,1280,720,30,30,h264,People & Blogs
5lVa-wYySMI,31,1221,1179,800,480,30,0,h264,Entertainment
skp-HYpb-uY,4152,597,475,586,480,29.97,0,h264,Science & Technology
j4Pu-GIXAHk,124,829,720,640,480,25,0,h264,Howto & Style
nFtD-fJQ-_0,301,429,299,320,240,29.97,0,h264,People & Blogs
dm_n-zHV2BE,18,431,299,480,272,29.97,0,h264,Nonprofits & Activis
2Z2z-W90fCk,49,5416,5261,1920,1080,23.98,23.98,h264,People & Blogs
l7f-Me0o0Bo,207,2502,2307,1440,1080,30,30,h264,Nonprofits & Activis
_Dcj-w5Y9oM,129,3029,2914,1280,720,25.25,25.24,h264,Music
Zge5-xrQz18,336,3185,2990,1280,720,29.97,29.97,h264,News & Politics
8nN9-aJlS3A,51,537,449,512,288,25,0,h264,News & Politics
5ja8-7K5s_Y,32,544,416,480,360,15,15,h264,Comedy
kQ95-i-UqAM,316,447,363,640,480,14.99,0,h264,Nonprofits & Activis
y9cH-8sb3rI,439,913,794,640,480,25,0,h264,Travel & Events
9jIyYYsMnEw,351,704,601,854,478,29.97,0,h264,People & Blogs
hdnR-L6ml0E,63,3084,2961,1280,720,29.97,29.99,h264,Sports
VxPe-ODS0jc,231,1229,1150,640,480,29.97,0,h264,People & Blogs
pYcb-veYrK4,150,1290,1181,640,480,29.97,0,h264,People & Blogs
_9p2-tq44Xo,68,3101,2947,1280,720,30,29.97,h264,Sports
WZHz-xVl8dA,145,498,369,640,480,30,0,h264,Entertainment
at-d-3qppAY,56,551,425,640,360,15,0,h264,People & Blogs
NuTp-SKMq7Y,160,3110,2955,1280,720,30,30,h264,People & Blogs
2BcG-jdsr-4,158,560,435,640,480,25,0,h264,Music
UIRm-BCvCJ8,27,1292,1182,640,480,25,0,h264,People & Blogs
VIJx-1haEOU,22,524,429,360,480,20,0,h264,Film & Animation
Znvf-A1qf2k,249,383,306,640,360,48.92,0,h264,People & Blogs
Minr-iKkStM,249,522,404,640,480,29.97,0,h264,Travel & Events
hppg-SG8fis,109,799,677,640,360,29.97,0,h264,Entertainment
7riX-lZOnE0,565,324,191,640,480,25,0,h264,Music
jj79-2H9shE,232,2917,2722,1280,720,30,30,h264,Sports
n3RH-vRBAkE,452,370,325,320,240,15,0,h264,Travel & Events
5kPX-2pQ7fA,307,558,431,640,480,25,0,h264,People & Blogs
Nn1k-SAOmys,237,203,67,640,480,30,0,h264,People & Blogs
HDo-kM1kgAM,1036,320,221,320,240,15,0,h264,Science & Technology
eeou-traVXA,44,3156,3002,1280,720,30,30,h264,People & Blogs
ST3K-8Yi4tg,32,691,566,640,480,30,0,h264,Gaming
lNKZ-5-vHyo,52,1010,926,640,480,30,0,h264,Music
3RDG-3TeeJw,42,350,349,256,192,10,10,h264,Entertainment
tx9g-qFNnFQ,8,3032,2956,1280,720,30,30,h264,Gaming
tpNU-aTZ9dA,464,529,401,640,480,29.97,0,h264,Music
Dv1v-LjlecQ,1274,878,758,640,480,30,0,h264,Gaming
HrPX-e1dYk8,74,460,331,480,270,29.97,29.97,h264,Sports
aN1E-PSDdQ8,155,301,168,854,480,29.97,0,h264,Music
ZIJy-lwT9qI,489,972,855,854,480,30,0,h264,Entertainment
K9p_-QE_FSk,207,3371,3213,1920,1080,29.97,30,h264,People & Blogs
Wi-f-17D66I,599,801,694,600,480,29.97,0,h264,Music
k5_k-7eDGXM,512,2981,2827,1280,720,30,30,h264,Gaming
4HyA-KVnMg4,51,320,218,320,240,15,15,h264,Entertainment
DeAB-EVE0Oc,354,838,718,854,480,29.97,0,h264,Education
F79k-zLEfIk,423,6159,6005,1920,1080,29.97,29.97,h264,Entertainment
v8Yw-9xPHp8,300,656,559,640,360,29.92,0,h264,Gaming
AEf1-DHRQpI,216,769,705,720,480,29.92,0,h264,Entertainment
v6IG-2PcP5Q,46,866,821,640,480,29.97,0,h264,Music
pAMd--mqeiA,629,571,444,656,480,29.97,0,h264,News & Politics
MYsRkAXemVY,346,2756,2628,1280,720,29.92,29.97,h264,Gaming
TRCd-PrXwlI,45,886,819,640,480,28.42,0,h264,Sports
eEKq-3TLZIQ,425,520,393,640,480,25,0,h264,News & Politics
qZpF-zOUvBs,324,4178,3984,1920,1080,29.97,29.97,h264,Gaming
ZIb-rsksUBE,412,1795,1600,1280,720,25,25,h264,Howto & Style
SQt9-p4g19s,384,666,575,640,480,15,0,h264,Music
ddEB-j-hk2s,86,951,833,640,480,29.97,0,h264,News & Politics
ehBd-nsZrP4,1690,3999,3840,1440,1080,29.92,29.97,h264,Music
nzoz-uMdb7Q,142,452,329,640,480,25,0,h264,People & Blogs
iR8c-eJ6Lwg,170,1122,1008,640,480,29.97,0,h264,Education
90oy-14ZM2k,126,503,375,640,356,25,0,h264,People & Blogs
RGHv-qbgddQ,93,735,645,272,480,30,0,h264,Entertainment
kBly-ksi1n8,147,410,301,352,288,12.98,12.98,h264,Music
SOTw-UDnO08,105,629,501,480,360,30,30,h264,Pets & Animals
CvoF-nK5zj4,1175,2428,2234,1280,720,29.97,29.97,h264,Gaming
KjYY-EZv6DA,154,667,545,640,480,30,0,h264,Gaming
fmEo-DQtllE,192,1048,933,640,480,25,0,h264,People & Blogs
Ex2Q-rcEBH8,80,619,501,480,360,25,25,h264,Nonprofits & Activis
e7ec-cOP85M,257,2055,1921,1280,720,29.97,30,h264,People & Blogs
SCDs-s9drRg,181,374,297,320,240,15,0,h264,People & Blogs
H5xX-vuQP1g,126,508,398,320,240,10,10,h264,People & Blogs
TktB-J5UFEE,54,601,501,480,360,29.97,29.97,h264,Sports
Y_4k-zzQcKg,101,3144,2988,1280,720,25,25,h264,Travel & Events
bdUZ-C4bilQ,99,1144,1098,800,480,29.97,0,h264,Entertainment
BjKU-JUMzX8,60,641,537,480,360,30,30,h264,Music
3YeT-VgoGHY,41,828,707,640,480,25,0,h264,Music
ED-g-vTUyvg,203,404,273,320,240,29.97,0,h264,Nonprofits & Activis
nEbt-IYxmgw,29,429,300,320,240,15,0,h264,Travel & Events
n8VY-9IszT8,102,157,108,192,144,7.25,0,h264,Comedy
M0tW-Jolyjk,37,2115,1987,1280,720,29.97,29.97,h264,Sports
FXLw-ykbUFU,215,117,48,320,240,30,0,h264,Entertainment
pbrb-6h0XOQ,89,2114,1920,1920,1080,29.97,29.97,h264,Pets & Animals
H3wM-EVPqo8,35,229,228,320,240,29.92,29.92,h264,Autos & Vehicles
8W8A-2TiPW0,74,743,674,320,240,30,0,h264,Entertainment
CSVz-NBgy7g,366,2993,2798,1280,720,29.97,29.97,h264,Gaming
xwSF-Kz1N84,132,2855,2730,1280,720,25,25,h264,Education
k-_u-YwGlaE,102,1724,1530,1280,720,24,24,h264,People & Blogs
QKM2-lRebWo,120,1880,1734,1280,720,23.98,23.98,h264,Music
vm8p-GUL3S4,27,1262,1184,640,480,29,0,h264,People & Blogs
lOXF-kbs4Ok,62,3037,2935,1280,720,29.97,29.99,h264,Entertainment
NU96-8dzE5E,96,797,708,640,480,30,0,h264,News & Politics
3pzq-t0qBaI,229,810,688,640,360,29.97,0,h264,People & Blogs
iMUu-HGyVnU,36,228,180,384,288,7.83,0,h264,Entertainment
oWnzk-Htgv4,191,471,343,640,360,29.97,0,h264,Sports
tmVC-Ple-UI,416,618,492,854,480,29.97,0,h264,Gaming
LXqX-mP55oI,345,1114,999,658,480,29.97,0,h264,News & Politics
BwkX-rkgBcw,42,1426,1328,1280,720,24,23.98,h264,People & Blogs
5AcUmz30qH0,154,138,28,320,240,25,0,h264,Comedy
-2Cyv-38-60,62,2268,2186,1280,720,24,24,h264,Music
Oq7y-EcXz8E,99,447,319,480,270,24,0,h264,Autos & Vehicles
mN3_-ELFCVg,152,801,679,640,480,29.97,0,h264,People & Blogs
pdae-8kFMFQ,211,244,133,192,144,13.13,13.13,h264,Comedy
T5XWBxHlkg8,78,641,516,320,240,29.97,0,h264,Gaming
Ih-m-eiJFxU,194,879,760,656,480,25,0,h264,Travel & Events
yBwX-XPWs88,169,1318,1232,854,478,29.97,0,h264,Gaming
U7YQ-ISaMnc,293,779,661,640,480,30,0,h264,Gaming
Q1ZJ-8MTk6M,135,353,220,640,480,30,0,h264,Gaming
Pubh-c0s4NE,74,1239,1181,640,480,30,0,h264,Pets & Animals
VbsK-oUNv0s,31,266,201,320,240,29.92,0,h264,Music
MncW-jxBxQ0,305,616,500,480,360,25,25,h264,Sports
d1ll-m3b7X4,32,377,302,320,240,29.92,0,h264,Entertainment
CtuK-JDRqHE,27,931,812,638,360,25,0,h264,Entertainment
iJ7c-X3yNr8,30,446,444,576,360,24,0,h264,Film & Animation
m1MC-vJYzTo,245,342,266,192,144,15,0,h264,Music
YF1j-Trb9wE,52,536,461,568,320,30,0,h264,Comedy
iVaw-wy8G58,31,236,126,176,144,13.8,13.8,h264,Comedy
0oH9-wj0Jnc,215,1001,873,1280,720,29.92,29.92,h264,Music
pw3Q-JZCDxQ,209,424,272,1280,720,25,25,h264,Music
waB5-ZvzAeM,124,872,752,640,480,25,0,h264,Entertainment
YQFh-8Iy4cw,98,227,126,176,132,6,6,h264,Entertainment
VU4z-A3N01o,62,2110,1952,1440,1080,29.97,29.97,h264,Entertainment
q2Q3-2EO3V4,1260,1331,1177,1280,720,25,25,h264,Film & Animation
jE3R-_PX66o,234,1279,1169,854,480,29.97,0,h264,Music
sYiH--zmwjc,100,3146,3000,1280,720,30,30,h264,Gaming
rJH7-EYgtCs,15,2621,2543,720,1280,30,30,h264,Comedy
QLu4-v8v8nI,15,1618,1423,1440,1080,29.97,29.97,h264,Education
KhFU-MeNIPk,189,327,263,320,240,25,0,h264,Music
wSeO-o2YT-0,242,924,820,640,480,29.97,0,h264,Travel & Events
Jmvg-ck2A6s,91,3641,3507,1920,1080,24,23.98,h264,Film & Animation
GmEg-Rg-p3w,63,301,196,320,240,29.92,29.92,h264,Comedy
ttu7-fsg4Qs,47,360,263,320,240,14.42,0,h264,Film & Animation
mAZJ-PpkObY,453,549,455,568,320,30,0,h264,Gaming
6EAf-H8x5Cg,438,449,319,320,240,29.97,0,h264,Sports
tEuU-mRpSeI,102,627,502,854,480,29.97,0,h264,People & Blogs
259r-iDckjQ,885,452,323,640,480,30,0,h264,Science & Technology
UWRW-za4L4I,104,297,195,320,240,15.98,15.98,h264,Entertainment
BNW7-5E2QbM,1240,1145,1090,640,480,29.17,0,h264,Sports
R-1X-40lZvk,190,195,142,174,120,15.17,0,h264,Howto & Style
keW1-fvhkUc,47,350,252,360,480,10,0,h264,Film & Animation
kZS3-1xB8Wg,292,731,607,640,480,30,0,h264,People & Blogs
Z7cu-8VLy3I,63,451,322,640,360,25,0,h264,Entertainment
i1ls-quH_n0,265,2741,2547,1440,1080,29.97,29.97,h264,Gaming
E8Hq-DTO5Ik,186,737,620,600,480,25,0,h264,Entertainment
3JSk-LPgrJk,352,444,358,640,480,29.97,0,h264,Music
xz38-2421hw,623,2749,2603,1280,720,29.97,29.97,h264,Entertainment
4Jkg-YneCIE,830,359,261,640,360,15,0,h264,Gaming
au9B-mTFXdw,616,462,366,320,240,25,0,h264,People & Blogs
WpZJ-Ch_Eds,52,874,820,640,480,29.97,0,h264,Music
YgCY-vlVUcY,63,3170,3011,1280,720,29.97,29.97,h264,Nonprofits & Activis
kx5q-JDdHgA,64,285,220,320,240,29.92,0,h264,Entertainment
6Kux-_lYPQw,25,3148,3001,1280,720,30,30,h264,Music
4Opb-2L_TJI,35,3144,2949,1280,720,30,30,h264,People & Blogs
Rl8G-lQJq10,200,513,385,600,480,25,0,h264,Pets & Animals
U92m--2KxHE,46,489,392,800,400,30,0,h264,Science & Technology
ts_z-OD7waU,49,164,82,192,144,10,0,h264,People & Blogs
9XiW-zMDNaQ,320,915,797,854,478,25,0,h264,Nonprofits & Activis
l-pQ-ASRucs,28,729,605,610,360,25,0,h264,Education
9bDB-uXwTFM,208,2143,2019,960,720,29.97,29.97,h264,Music
89GD-flbCgs,110,1542,1384,1440,1080,29.97,29.97,h264,Sports
uKvu-RdAZ3I,196,339,239,640,360,29.92,0,h264,People & Blogs
CAnK-VGtWu8,271,501,500,480,360,29.36,29.36,h264,Film & Animation
5lcS-9qhc8Q,293,436,306,640,480,25,0,h264,Comedy
8goc-5tZ1Ss,159,241,181,320,240,15,0,h264,Howto & Style
E3Q2-iQT2HA,83,498,369,270,480,30,0,h264,People & Blogs
Jb00-ru9hRw,40,1263,1190,640,480,30,0,h264,Entertainment
bTKa-q_-Oug,425,457,328,480,360,25,0,h264,Entertainment
UUvF-QSsCW0,285,3025,2870,1280,720,29.97,29.97,h264,Gaming
K9SU-RHBsY4,47,406,337,640,480,10,0,h264,Film & Animation
2SAG-tjqlqY,302,903,819,640,480,25,0,h264,Travel & Events
Jzpd-8DQ_C8,89,2539,2344,1440,1080,29.97,29.97,h264,Entertainment
t4o1-igtI8g,217,619,494,720,480,23.98,0,h264,People & Blogs
0PnE-FnKdBU,22,468,337,480,360,25,0,h264,Howto & Style
fyZTh4am53U,23,238,232,640,480,25,0,h264,Film & Animation
KSj6-2fT0T8,123,1865,1670,1440,1080,29.97,29.97,h264,People & Blogs
Xr_G-hXTCPk,251,373,241,640,480,30,0,h264,Music
AMwz-SUJnkw,347,229,132,640,480,29.97,0,h264,Music
-3kmMVy6aMo,55,804,716,640,480,25,0,h264,Autos & Vehicles
XBr4-FQjBe8,18,6098,5906,1920,1080,29.97,29.97,h264,Sports
Eec1-jG3bd4,79,492,443,640,480,6,0,h264,Sports
OqoY-LuEmI0,275,211,99,640,480,29.97,0,h264,Music
iVI9-omdOjg,43,414,282,640,480,30,0,h264,People & Blogs
PDha-vI09PY,232,921,820,640,480,29.92,0,h264,Sports
CipW-A4OCH4,110,473,343,640,480,29.92,0,h264,People & Blogs
BMRL-ZznpQ0,14,378,301,320,240,14,0,h264,Education
Z4J6-yZGCRk,19,177,126,192,144,10,0,h264,Comedy
NSFu-Xw7CTc,486,756,633,640,360,29.97,0,h264,Sports
4c81-EURVY4,18,4619,4484,1280,720,29.97,30,h264,Sports
LLl3-62Op8M,381,643,502,480,320,29.97,29.97,h264,People & Blogs
rSJ2-gNB6rY,816,166,84,320,240,15.08,0,h264,Music
OOus-PuCjpU,17,382,288,160,120,10,0,h264,Gaming
4BJV-yiTcus,255,634,508,640,480,29.97,0,h264,People & Blogs
RtFs-uNwSL0,16,1835,1684,1920,1080,30,30,h264,Gaming
tQ02-veNFQY,311,444,347,640,480,29.97,0,h264,People & Blogs
zFwM-tC-GmM,249,466,367,640,480,29.97,0,h264,Music
o9Wf-haPycM,670,468,339,360,480,30,0,h264,People & Blogs
4CWT-a7H2Lo,242,350,299,320,180,29.97,0,h264,Music
jHwj-L-xQlI,1062,2713,2519,1280,720,29.97,29.97,h264,Gaming
Exc--rBuDgY,137,1690,1540,1280,720,29.97,29.97,h264,Sports
9VAFoGfiUbg,403,2467,2272,1280,720,25,25,h264,People & Blogs
ZKwA-WCfIeU,48,2975,2822,1280,720,29.97,29.97,h264,Entertainment
kN-W-0CbbH8,31,1103,987,640,480,29.97,0,h264,People & Blogs
mc8W-8rkVFE,117,717,647,640,360,30,0,h264,People & Blogs
qqFP-fSHfFY,293,152,82,160,112,25,0,h264,Music
3fBu-A9qs7k,4,535,535,640,480,15,0,h264,Howto & Style
XFmS-lMlLQI,30,830,743,640,288,24,0,h264,Education
e3-B-uswY8s,126,1039,974,800,480,16.5,0,h264,Entertainment
4-JQ-uwBMNQ,153,1290,1180,640,480,29.92,0,h264,Music
lqtQ-UvVRBw,35,484,387,320,240,30,0,h264,Autos & Vehicles
lVv0-7YT08M,205,2312,2118,960,720,30,30,h264,Entertainment
aj6m--BCDuQ,144,456,326,600,480,25,0,h264,Music
m0EG-H9f0Ig,29,863,821,640,480,29.97,0,h264,Entertainment
D3I8-2TxHbk,32,500,403,640,480,20,0,h264,Sports
ePuV-LsKVsQ,14,1229,1158,854,480,29.97,0,h264,Sports
OTDq-ILVn2s,40,2993,2910,1280,720,30,30,h264,Sports
Nl8v-EwTCVE,162,164,28,384,288,25,0,h264,People & Blogs
AGIf-3fRFsw,231,465,389,440,330,29.92,0,h264,Entertainment
sxm9-F9Mbgc,194,261,188,640,480,30,0,h264,Sports
WRSSixGEubE,336,558,492,400,226,30,0,h264,Gaming
A765-_vzcuY,301,785,694,600,480,29.97,0,h264,Music
E4S4-SEcbWI,35,520,405,480,360,25,25,h264,Music
jkmt-4JRuG0,68,2368,2173,1920,1080,29.97,29.97,h264,News & Politics
NMfk-mmWKnA,48,397,290,320,240,27.33,27.33,h264,People & Blogs
GS36-eEHgHI,67,521,425,272,480,30,0,h264,Education
rMhq-CZmNDw,226,169,106,320,220,6,0,h264,People & Blogs
jVlt-jd7xt4,98,856,809,720,480,30,0,h264,Entertainment
77onWYLRh8c,653,1131,1018,854,470,29.97,0,h264,News & Politics
bpqT-ocbUqU,529,2128,1999,1280,720,25,25,h264,Music
zUGD-EJ6xvI,152,385,254,320,240,25,0,h264,Film & Animation
kugo-cMe5_I,291,3129,2996,1280,720,25,25,h264,People & Blogs
AGTy-deCei0,298,463,334,854,456,29.97,0,h264,Music
zFP9-Cy_nts,2907,2115,1920,1920,1080,29.97,29.97,h264,Education
H7OR-ArUQKw,538,441,315,640,480,25,0,h264,Music
Zi-J-1ruhZY,75,309,264,320,240,29.97,0,h264,Howto & Style
pYqe-ul_Kgs,74,2118,1988,1920,1080,25,25,h264,Entertainment
Xmhj-D0kAiY,472,1418,1264,1280,720,29.97,29.97,h264,Education
SB94-1XRS74,109,565,438,600,480,25,0,h264,People & Blogs
7ksf-VVD26E,318,420,293,640,480,6,0,h264,People & Blogs
xA-1-gq2qGg,471,539,411,640,480,25,0,h264,Entertainment
bkvF-c7gPF8,30,388,257,320,240,15,0,h264,Entertainment
QKC_-trBVVE,200,367,293,320,240,30,0,h264,People & Blogs
UqK2-aPcCfo,428,823,702,720,480,29.97,0,h264,Music
_7ku-K7FX3Y,48,2977,2898,1280,720,30,30,h264,Entertainment
2kvXNLTCd7w,95,828,707,854,480,24,0,h264,Music
E-Pk-m5Afn4,543,673,574,640,480,29.97,0,h264,Education
WiYg-zqe4g4,254,93,82,640,480,29.92,0,h264,People & Blogs
qZxu-NA7HRg,191,413,315,426,240,30,0,h264,News & Politics
gRyX-RN66AI,64,709,584,640,480,29.97,0,h264,Entertainment
cPAR-9SXnhc,303,461,333,640,480,15,0,h264,People & Blogs
rG4h-wTjnls,293,1234,1039,1280,720,25,25,h264,Music
LlKg-8k6D5w,322,328,195,320,240,29.97,29.97,h264,Entertainment
Uf2_-E7iKq4,317,838,738,640,480,30,0,h264,Music
uRYB-XWhUu0,218,1210,1099,640,480,25,0,h264,Entertainment
Xa0Y-IxNmRk,477,506,378,464,336,25,25,h264,Entertainment
iX9WRbcG8-M,68,6087,5930,1920,1080,25,25,h264,Sports
D6V1-hVDNIs,30,461,382,480,360,29.97,0,h264,Travel & Events
0AO1-I7lg_k,381,861,761,640,480,29.97,0,h264,Entertainment
TGux-EcPyi4,336,754,631,640,480,29.97,0,h264,Film & Animation
7mrT-otT5wg,130,2722,2528,900,720,30,30,h264,People & Blogs
lrzQ-Ys78dI,73,573,460,480,360,24.99,24.99,h264,Travel & Events
r7kx-cuG1yc,21,5212,5019,1920,1080,24,24,h264,Howto & Style
yM06-MCmJg4,104,933,847,854,480,30,0,h264,Film & Animation
stfR-7A0xrk,491,536,441,480,360,29.92,0,h264,Education
yxDg-TUMv-s,359,405,275,320,240,24,0,h264,Entertainment
p9s2-9SYDpg,287,1136,978,1280,720,29.92,29.97,h264,Entertainment
IKAC-PSA8Xc,98,1105,1010,720,480,29.92,0,h264,Film & Animation
TSnCtZ3zDnI,331,216,85,640,480,25,0,h264,Music
w6Wr-vWJlUw,291,684,567,640,480,29.97,0,h264,Music
JF8X-bJArqk,39,3233,3038,1920,1080,29.97,29.97,h264,People & Blogs
kno0-ODkvz8,48,860,821,640,356,29.97,0,h264,Pets & Animals
K_ho-D9vxSg,214,578,529,400,300,29.97,0,h264,Music
EnMO-4y_pd8,2957,1219,1025,1280,720,29.97,29.97,h264,People & Blogs
2X-M-E8UZmY,152,833,712,854,480,29.97,0,h264,Pets & Animals
8WPT-CGUDY8,487,1009,906,720,480,29.97,0,h264,Music
XA5-0TadALk,324,348,216,640,480,25,0,h264,Music
xun_--nbMnE,110,443,367,640,480,25,0,h264,Science & Technology
D3w6-bBTWcg,41,1775,1629,1280,720,30,30,h264,People & Blogs
XQuJ-cf7ewA,69,1243,1185,640,480,29.97,0,h264,Music
Sufs--T5aPs,52,664,547,640,480,29.97,0,h264,People & Blogs
uqm5-jQSOww,242,710,620,640,480,25,0,h264,Music
Ck34-YvYLI8,212,647,495,1280,720,29.97,29.97,h264,Music
8WYAzA-YCQU,237,2506,2356,1280,720,29.97,29.97,h264,Music
MEbt-0Wt7w4,169,394,277,320,240,10,0,h264,Comedy
ct8h-wfV56g,694,1004,891,720,480,29.97,0,h264,Entertainment
Jv2e-drVaJo,111,860,820,640,480,29.97,0,h264,People & Blogs
oYfw-6iGgg8,17,135,76,320,240,44.83,0,h264,Sports
IaKn-JIm78Y,46,362,297,480,320,10,0,h264,Film & Animation
8hZ7-ozvBcE,220,465,336,854,478,25,0,h264,Music
dMF_-_uIa54,432,560,498,640,480,30,0,h264,Film & Animation
loQq-CaxzcM,135,200,143,160,120,15,0,h264,People & Blogs
rvl8-4ff5ZI,303,951,756,1280,720,25,25,h264,Music
jyPm-HKnyaQ,196,462,333,640,480,30,0,h264,Music
NOFI-n1Yo8w,459,549,488,352,240,29.97,0,h264,Gaming
j9Mu-GOIxQ0,60,338,287,320,240,10,0,h264,People & Blogs
uxVT-W3xZl4,32,1283,1172,640,480,24,0,h264,People & Blogs
7VBq-VKnTBM,97,311,212,192,144,15,0,h264,People & Blogs
MbuH-amaEKU,299,545,417,640,480,29.97,0,h264,Music
Azkk-UCeUHo,11,312,264,320,240,30,0,h264,Entertainment
SkDj-gsi580,129,403,271,640,480,29.97,0,h264,People & Blogs
2NTS-rLkiA8,314,729,605,640,480,30,0,h264,People & Blogs
HI_g-3Om-Qg,481,430,301,480,360,25,0,h264,People & Blogs
7wvy-F7lQ-w,145,672,546,854,480,6,0,h264,Travel & Events
vsdV-ATr49o,916,433,303,320,240,30,0,h264,Music
VWxZ-Z8yJWo,232,152,54,314,236,6,6,h264,Music
7oUc-xW7czU,5,2701,2513,1906,1080,25,25,h264,Film & Animation
WxO0-YcZsps,87,695,571,640,360,30,0,h264,Education
FYHo-RaQJPw,714,1076,882,1280,720,30,30,h264,Gaming
mDOQ3dVMuBQ,346,1243,1132,640,480,29.97,0,h264,Gaming
Zn1aeOGdd14,61,513,417,568,320,30,0,h264,Autos & Vehicles
cfUyy250fd4,624,182,123,192,144,25,0,h264,Education
RzZ9-STOJhI,303,1095,1034,640,480,29.97,0,h264,Sports
PhFG-_vQIrc,25,503,374,638,360,25,0,h264,News & Politics
KbF7-R2l-bM,236,309,159,512,384,29.97,0,h264,Music
kLK7-zqi6A0,75,403,273,320,240,20,0,h264,Autos & Vehicles
w1Fa-lHpykU,13,820,696,640,356,30,0,h264,Sports
Csy-OryHFlg,185,2117,1997,1280,720,30,30,h264,Film & Animation
ASXV-FBd2bE,135,2974,2780,1280,720,29.97,29.97,h264,News & Politics
vnQ7-nRfNjw,595,245,180,320,240,25,0,h264,People & Blogs
FUsR-BVqHO0,11,3536,3413,1920,1080,30,30,h264,Sports
nzEp-e0LE4E,1036,2499,2346,1280,720,25,25,h264,Entertainment
MoyC-3ywFtM,16,1573,1425,1280,720,30,30,h264,Comedy
0dXn-ETFylY,117,1403,1367,800,480,29.97,0,h264,Entertainment
SL1x-E2mfsU,257,450,405,320,240,29.97,0,h264,Education
wb5p-PRGrrA,40,827,762,320,240,29.97,0,h264,People & Blogs
gwRV-3zZCRo,892,938,820,640,480,30,0,h264,Entertainment
C04-vutWGZY,625,6188,5993,1920,1080,25,25,h264,Sports
4hHi-ZwliPk,31,665,540,480,270,29.97,0,h264,Howto & Style
n_1C-czOT2w,136,190,118,854,332,11.33,0,h264,Howto & Style
grsp-vijSrI,12,407,347,320,240,17,0,h264,Sports
JZUu-D-c0So,684,1627,1432,964,720,29.97,29.97,h264,Entertainment
7_yx-82MvtA,232,992,875,654,480,29.97,0,h264,Comedy
YmrC-nimQLg,11,362,253,352,288,7.25,7.25,h264,People & Blogs
frMH-oUctNE,748,762,673,720,480,29.97,0,h264,People & Blogs
WG1ZQsv5YM4,284,273,204,320,240,29.97,0,h264,Film & Animation
qukp-2ZRZ-0,33,460,363,568,320,30,0,h264,Film & Animation
onU1-9wA3v8,422,906,820,640,480,29.97,0,h264,Howto & Style
bStk-wnuvvM,448,1537,1378,1440,1080,29.92,29.97,h264,People & Blogs
dMr5-PXniy0,10,231,170,320,240,43.17,0,h264,Comedy
5xpn-v1iS3k,250,6132,5937,1920,1080,29.97,29.97,h264,Entertainment
LnFg-YOIQn8,94,701,578,640,480,14.58,0,h264,Music
B2QJ-YfqUpY,1,1354,1316,1280,720,8,8,h264,Entertainment
pmFc-SGFqNg,28,372,295,352,288,18.08,0,h264,Entertainment
9RID-M4KGpc,317,853,734,480,272,18,0,h264,News & Politics
TnQF-W4CnJo,13,233,135,192,144,15.92,15.92,h264,Comedy
4Z9D-lk2w64,263,170,173,480,326,10,0,h264,People & Blogs
A9HFYNITCSs,265,610,508,540,360,30,0,h264,Music
ssmp-P9Od0o,472,255,189,384,288,25,0,h264,Nonprofits & Activis
Pz4G-VJg2jI,2,255,243,568,276,24,0,h264,Film & Animation
FFjA-b7w1i8,13,653,524,1280,720,29.97,29.97,h264,People & Blogs
gfUG-t4p88Q,333,377,356,640,480,25,0,h264,Entertainment
JkGD-q_wa-0,31,6204,6013,1920,1080,29.97,29.97,h264,Gaming
oB1w-kLZ3T0,308,4221,4026,1920,1080,29.97,29.97,h264,News & Politics
fDKO-NaGRpE,83,174,125,318,240,15,0,h264,People & Blogs
gY3y-KDNZG4,178,673,479,1280,576,30,30,h264,People & Blogs
binO-jsZxmc,259,781,689,480,360,30,0,h264,People & Blogs
rFXJG5bHv00,243,6066,5912,1920,1080,29.97,29.97,h264,Gaming
1hDX-t-P608,197,445,315,640,480,30,0,h264,Entertainment
glCr-wev2rs,69,3164,3010,1280,720,30,30,h264,Sports
G4es-4quBv0,5,1670,1478,1920,1080,25,25,h264,Nonprofits & Activis
97zF-3WyKZI,22,98,91,320,240,29.97,0,h264,Entertainment
n-w5-LOttpY,3701,424,295,320,240,25,0,h264,People & Blogs
XVJd-r0wvdc,26,239,210,320,240,29.92,0,h264,News & Politics
pKNY-nREt_I,251,332,209,640,480,29.97,0,h264,Music
VB_z-9oWIJk,45,454,323,854,480,29.97,0,h264,People & Blogs
q7eQ-yF4FZo,14,266,212,320,240,26.58,0,h264,Autos & Vehicles
XZFn-Uqk6as,279,425,296,240,320,15,0,h264,People & Blogs
Sh-H-PBWQWw,41,453,406,352,288,16.33,0,h264,Autos & Vehicles
i5xj-wyvn_w,76,863,822,640,480,30,0,h264,Pets & Animals
_ss5-li9niM,12,542,469,320,240,18.58,0,h264,Travel & Events
Az7z-k5OLvM,111,688,565,854,480,24,0,h264,People & Blogs
pEVx-ZtfM0g,626,4009,3870,1920,1080,30,30,h264,Sports
RxXY-MEDYRk,1071,1084,969,720,480,29.97,0,h264,Music
dK10-24IUW0,135,924,820,640,480,29.97,0,h264,People & Blogs
